499902,Corn Casserole,"[""1 (5 oz.) pkg. yellow rice"", ""2 cans Mexicorn"", ""1 can cream of chicken soup"", ""1 c. mild Cheddar cheese"", ""1 stick margarine""]","[""Cook rice."", ""Place margarine on top of rice until it melts. Add corn, soup and cheese."", ""Bake at 350\u00b0 for 30 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=326829,Gathered,"[""yellow rice"", ""Mexicorn"", ""cream of chicken soup"", ""Cheddar cheese"", ""margarine""]"
499903,Cheese Puffs,"[""1 loaf white bread, firm, unsliced"", ""1 (3 oz.) pkg. cream cheese"", ""1/4 lb. sharp Cheddar cheese"", ""1/2 c. (1 stick) butter or oleo"", ""2 egg whites, stiffly beaten""]","[""Trim crust from bread; cut bread into 1-inch cubes."", ""Melt cheeses and oleo in top of double boiler over hot water until of rarebit consistency."", ""Remove from heat; fold in stiffly beaten egg whites."", ""Dip bread cubes into cheese mixture until well coated; place on greased baking sheet."", ""Refrigerate overnight."", ""Bake at 400\u00b0 for 12 to 15 minutes, or until puffy and golden brown."", ""Yields about 4 dozen.""]",www.cookbooks.com/Recipe-Details.aspx?id=285639,Gathered,"[""white bread"", ""cream cheese"", ""Cheddar cheese"", ""butter"", ""egg whites""]"
499904,Herbed Potatoes,"[""1/2 c. melted butter"", ""2 Tbsp. fresh chives"", ""1 Tbsp. parsley"", ""1/4 tsp. paprika"", ""grated Parmesan"", ""1/4 tsp. pepper"", ""1/4 tsp. fines herbes"", ""4 1/2 lb. small potatoes (unpeeled), cut in 1/4 inch slices""]","[""Combine first seven ingredients."", ""Toss well."", ""Add potatoes. Cover and bake at 425\u00b0 for 1 hour, stirring at 15 minute intervals."", ""Top with Parmesan."", ""Serves 12.""]",www.cookbooks.com/Recipe-Details.aspx?id=801400,Gathered,"[""butter"", ""fresh chives"", ""parsley"", ""paprika"", ""Parmesan"", ""pepper"", ""fines herbes"", ""potatoes""]"
499905,Sliced Baked Potatoes,"[""4 medium, even potatoes"", ""1 tsp. salt"", ""2 to 3 Tbsp. melted butter"", ""2 to 3 Tbsp. chopped fresh herbs such as: parsley, chives, thyme, sage or dried herbs of choice"", ""4 Tbsp. grated Cheddar cheese"", ""1 1/2 Tbsp. Parmesan cheese""]","[""Preheat oven to 425\u00b0."", ""Cut potatoes into thin slices, but not all the way through."", ""Place in baking dish and fan them slightly. Sprinkle with herbs."", ""Bake potatoes at 425\u00b0 for 50 minutes. Remove from oven and sprinkle with cheeses."", ""Bake for another 10 to 15 minutes, until lightly browned, cheeses are melted and potatoes are soft inside."", ""Check with a fork.""]",www.cookbooks.com/Recipe-Details.aspx?id=755828,Gathered,"[""potatoes"", ""salt"", ""butter"", ""fresh herbs"", ""Cheddar cheese"", ""Parmesan cheese""]"
499906,"""Mom'S Meat Loaf""","[""3 lb. ground beef"", ""1 1/2 c. bread crumbs"", ""1 c. water"", ""2 eggs"", ""1/2 c. steak sauce"", ""1 1/2 Tbsp. Worcestershire sauce"", ""1 tsp. salt"", ""1 tsp. pepper"", ""1 tsp. garlic powder"", ""1 tsp. ground mustard"", ""2 pkg. beef flavored bouillon"", ""1 onion, chopped""]","[""Mix all ingredients together."", ""Shape into 2 loaves."", ""Take another 1/4 cup steak sauce and 1 tablespoon mustard and mix. Brush on both meat loaves."", ""Bake in 350\u00b0 oven for 1 1/2 to 1 3/4 hours.""]",www.cookbooks.com/Recipe-Details.aspx?id=833291,Gathered,"[""ground beef"", ""bread crumbs"", ""water"", ""eggs"", ""steak sauce"", ""Worcestershire sauce"", ""salt"", ""pepper"", ""garlic powder"", ""ground mustard"", ""beef flavored bouillon"", ""onion""]"
499907,Mexican Casserole,"[""3 lb. hamburger meat"", ""1 tsp. salt"", ""1 tsp. chili powder"", ""1 tsp. garlic powder"", ""12 oz. grated Cheddar cheese"", ""1 large onion, chopped"", ""6 corn tortillas, cut or chopped"", ""2 cans cream of chicken soup"", ""1 can Ro-Tel tomatoes"", ""1 can green chilies, chopped"", ""1 can tomatoes""]","[""Brown meat, salt, garlic and chili powder."", ""Cover bottom of 9 x 13-inch pan with tortillas; then 1/2 of meat mix, 1 layer onions, 1 layer cheese, 1 layer tomatoes, 1 layer chilies and 1 layer chicken soup."", ""Should make 2 layers."", ""Bake at 375\u00b0 for 30 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=982856,Gathered,"[""hamburger meat"", ""salt"", ""chili powder"", ""garlic powder"", ""Cheddar cheese"", ""onion"", ""corn tortillas"", ""cream of chicken soup"", ""Ro-Tel tomatoes"", ""green chilies"", ""tomatoes""]"
499908,Fresh Apple Cake,"[""2 c. finely chopped apples"", ""1 1/4 c. sugar"", ""1 1/2 c. flour"", ""2 eggs"", ""1 tsp. vanilla"", ""1 c. nuts, chopped"", ""3/4 c. oil"", ""1 tsp. soda"", ""1 tsp. salt""]","[""Mix apples with sugar; let stand while mixing other ingredients."", ""Mix thoroughly and pour into 9 x 11-inch pan."", ""Bake at 350\u00b0 for 45 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=760043,Gathered,"[""apples"", ""sugar"", ""flour"", ""eggs"", ""vanilla"", ""nuts"", ""oil"", ""soda"", ""salt""]"
499909,Cody'S Fruit Salad,"[""1 can peach pie filling"", ""1 can pineapple tidbits, drained"", ""1 pt. fresh strawberries, sliced"", ""2 or 3 bananas, sliced""]","[""Mix peach pie filling, pineapple tidbits, strawberries and bananas."", ""Refrigerate until ready to use.""]",www.cookbooks.com/Recipe-Details.aspx?id=882921,Gathered,"[""peach pie filling"", ""pineapple tidbits"", ""fresh strawberries"", ""bananas""]"
499910,Spice-Rubbed London Broil,"[""1 1/2 Tbsp. firmly packed light brown sugar"", ""2 1/2 tsp. ground coriander"", ""2 tsp. minced garlic"", ""2 tsp. olive oil"", ""1 1/2 tsp. chili powder"", ""1/2 tsp. ground ginger"", ""1/2 tsp. salt"", ""1 (3 lb.) London Broil""]","[""Preheat grill to medium. Combine the brown sugar, coriander, garlic, olive oil, chili powder, ground ginger, black pepper and salt in a small bowl; mix well. Rub the brown sugar mixture on both sides of the steak. Grill steak 8-inches from heat for 15 minutes, turning once."", ""Cut diagonally across the grain into 1/4-inch slices.""]",www.cookbooks.com/Recipe-Details.aspx?id=130190,Gathered,"[""brown sugar"", ""ground coriander"", ""garlic"", ""olive oil"", ""chili powder"", ""ground ginger"", ""salt"", ""Broil""]"
499911,Peanut Carrot Pineapple Holiday Bread,"[""3 c. sifted flour"", ""1 tsp. soda"", ""1 tsp. salt"", ""1 tsp. cinnamon"", ""3 eggs, beaten"", ""3 c. sugar"", ""1 c. cooking oil"", ""2 c. finely grated carrots"", ""1 can (9 oz.) crushed pineapple, drained"", ""2 tsp. vanilla"", ""1 c. chopped peanuts""]","[""Sift"", ""flour,"", ""soda,"", ""salt and cinnamon together."", ""Place eggs and"", ""sugar\tin"", ""mixer"", ""bowl."", ""Beat\tat medium speed until mixed. Beat in"", ""oil, a small amount at a time."", ""Stir in flour mixture, carrots, pineapple, vanilla and peanuts."", ""Pour batter in two greased loaf pans.\tMakes 2 small loaves."", ""Bake at 350\u00b0 for 60 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=510831,Gathered,"[""flour"", ""soda"", ""salt"", ""cinnamon"", ""eggs"", ""sugar"", ""cooking oil"", ""carrots"", ""pineapple"", ""vanilla"", ""peanuts""]"
499912,Fresh Homemade Vegetable Soup,"[""beef bone"", ""1 beef bouillon cube"", ""1 c. sliced fresh okra or 1 (10 oz.) pkg. frozen sliced okra"", ""3 medium ears fresh corn, cut from ears or 2/3 c. canned corn"", ""3 fresh tomatoes, chopped"", ""3 c. shredded cabbage"", ""3 medium carrots, sliced"", ""3 stalks celery, sliced"", ""1/2 tsp. salt"", ""1/4 tsp. pepper"", ""2 Tbsp. bacon or fatback drippings""]","[""Place all ingredients in 6 quart saucepot."", ""Add 1 quart water. Bring to a"", ""boil;\treduce\tto"", ""medium"", ""heat and cover. Cook 2 hours,"", ""stirring"", ""occasionally."", ""Adjust"", ""seasoning\tto taste. Serve with cornbread."", ""Makes 4 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=916567,Gathered,"[""beef bone"", ""fresh okra"", ""corn"", ""tomatoes"", ""cabbage"", ""carrots"", ""stalks celery"", ""salt"", ""pepper"", ""bacon""]"
499913,Bacon And Lettuce Stuffed Tomatoes,"[""20 cherry tomatoes"", ""dash of salt"", ""1/4 c. chopped green onion"", ""10 slices bacon, cooked and crumbled"", ""1/2 c. finely chopped lettuce"", ""1/3 c. mayonnaise"", ""salt and freshly ground pepper to taste""]","[""Cut the top off each tomato."", ""Scoop out pulp and seed."", ""Salt inside of each tomato."", ""Invert tomatoes and drain 15 minutes."", ""In a small bowl combine the remaining ingredients."", ""Fill each tomato with mixture.""]",www.cookbooks.com/Recipe-Details.aspx?id=364754,Gathered,"[""tomatoes"", ""salt"", ""green onion"", ""bacon"", ""mayonnaise"", ""salt""]"
499914,Layered Dip,"[""2 cans refried beans"", ""2 to 3 avocados, mashed with lime juice and cilantro or 16 oz. Dean's avocado dip"", ""salsa"", ""sour cream (16 oz.)"", ""1/2 c. grated cheese"", ""black olive slices""]","[""Layer on 12-inch platter in order given. Sour cream should cover top with cheese and olives used as sprinkles."", ""Chill. Serve with corn or tortilla chips.""]",www.cookbooks.com/Recipe-Details.aspx?id=746655,Gathered,"[""beans"", ""avocados"", ""salsa"", ""sour cream"", ""grated cheese"", ""black olive slices""]"
499915,Sugar Cookies,"[""1/2 c. butter"", ""1/2 c. shortening"", ""1 c. sugar"", ""1 egg"", ""1 tsp. vanilla"", ""2 1/4 c. flour"", ""1/2 tsp. baking powder"", ""1/2 tsp. baking soda"", ""additional sugar""]","[""In a mixing bowl, cream butter, shortening and sugar."", ""Add egg and vanilla; mix well. Combine flour, baking powder and baking soda; gradually add to the creamed mixture."", ""Shape into 1-inch balls."", ""Roll in sugar."", ""Place on greased cookie sheet."", ""Flatten with a glass."", ""Bake at 350\u00b0 for 10 to 12 minutes."", ""Makes 5 dozen.""]",www.cookbooks.com/Recipe-Details.aspx?id=393006,Gathered,"[""butter"", ""shortening"", ""sugar"", ""egg"", ""vanilla"", ""flour"", ""baking powder"", ""baking soda"", ""additional sugar""]"
499916,Garden Relish,"[""8 lb. ripe tomatoes"", ""2 c. chopped celery"", ""2 c. sugar"", ""2 Tbsp. mustard seed"", ""4 Tbsp. coarse pickling salt"", ""2 c. chopped onions"", ""2 c. chopped green peppers"", ""2 c. vinegar"", ""2 Tbsp. mixed pickling spice""]","[""Skin and coarsely chop tomatoes."", ""Chop all vegetables and combine with tomatoes in a large colander."", ""Let drain 3 to 4 hours.""]",www.cookbooks.com/Recipe-Details.aspx?id=587573,Gathered,"[""tomatoes"", ""celery"", ""sugar"", ""coarse pickling salt"", ""onions"", ""green peppers"", ""vinegar"", ""mixed pickling spice""]"
499917,Susan'S Salad,"[""2 cans Niblets corn"", ""1 pkg. Mozzarella cheese"", ""4 medium tomatoes""]","[""Cut cheese and tomatoes into 1/4-inch chunks."", ""Mix with corn. Chill. Serve with your favorite dressing or as is.""]",www.cookbooks.com/Recipe-Details.aspx?id=870505,Gathered,"[""Niblets corn"", ""Mozzarella cheese"", ""tomatoes""]"
499918,Cherry Pizza Dessert,"[""1 1/2 c. flour"", ""1/4 c. shortening"", ""2 Tbsp. butter"", ""3/4 tsp. salt"", ""3 to 5 Tbsp. milk"", ""1 c. brown sugar"", ""1 c. coconut"", ""1/2 c. butter or oleo"", ""1 can cherry pie filling"", ""3/4 c. chopped nuts""]","[""Mix together brown sugar, coconut and butter or oleo. Sprinkle 2/3 over crust."", ""Add cherry pie filling and 3/4 cup chopped nuts.""]",www.cookbooks.com/Recipe-Details.aspx?id=398016,Gathered,"[""flour"", ""shortening"", ""butter"", ""salt"", ""milk"", ""brown sugar"", ""coconut"", ""butter"", ""cherry pie filling"", ""nuts""]"
499919,Simple Meat Loaf,"[""1 lb. ground beef"", ""1/4 c. chopped onion"", ""1/3 c. chopped green pepper"", ""1 tsp. salt"", ""1 egg, beaten"", ""3/4 c. crackers or bread crumbs"", ""1/3 c. tomato juice or tomato paste""]","[""Combine all ingredients, pack in loaf pan leaving space around the edge for it to drain."", ""Cover loaf with catsup."", ""Bake in oven at 350\u00b0 for 45 minutes to one hour.""]",www.cookbooks.com/Recipe-Details.aspx?id=478992,Gathered,"[""ground beef"", ""onion"", ""green pepper"", ""salt"", ""egg"", ""crackers"", ""tomato juice""]"
499920,Country Vanilla Ice Cream,"[""4 eggs"", ""2 1/4 c. white sugar"", ""9 c. half & half"", ""4 1/2 tsp. vanilla"", ""1/2 tsp. salt""]","[""Beat eggs and add sugar gradually until thick."", ""Add rest of ingredients and then put in ice cream freezer.""]",www.cookbooks.com/Recipe-Details.aspx?id=29358,Gathered,"[""eggs"", ""white sugar"", ""vanilla"", ""salt""]"
499921,Ham And Potato Casserole,"[""4 c. sliced raw potatoes"", ""1 to 1 1/2 c. diced, cooked ham"", ""1 c. milk"", ""1 (10 1/2 oz.) can condensed cream of mushroom soup"", ""1 Tbsp. instant minced onion or 1/4 c. finely chopped raw onion"", ""1 tsp. salt"", ""1/4 tsp. pepper""]","[""Combine potatoes and ham in buttered baking dish."", ""Stir milk into mushroom soup."", ""Add onion, salt and pepper to mushroom mixture and mix well."", ""Pour over potatoes."", ""Cover dish.""]",www.cookbooks.com/Recipe-Details.aspx?id=722548,Gathered,"[""potatoes"", ""milk"", ""condensed cream"", ""onion"", ""salt"", ""pepper""]"
499922,Shish Kabobs,"[""1 bell pepper, cut in chunks"", ""1 sweet onion, cut in chunks"", ""1 pkg. mushrooms"", ""1 can pineapple chunks"", ""1 lb. meat, cubed (lamb, stew beef or pork)"", ""Teriyaki Sauce"", ""rice""]","[""Place ingredients on skewer:"", ""meat, onion, mushrooms, pepper and pineapple."", ""Repeat."", ""Baste with Teriyaki Sauce."", ""Broil about 20 minutes, turning and brushing with marinade every 5 minutes or grill on gas or charcoal."", ""Serve with cooked rice.""]",www.cookbooks.com/Recipe-Details.aspx?id=453624,Gathered,"[""bell pepper"", ""sweet onion"", ""mushrooms"", ""pineapple"", ""meat"", ""Teriyaki Sauce"", ""rice""]"
499923,Grated Sweet Potato Pudding,"[""1 large sweet potato"", ""milk"", ""2 eggs"", ""1 1/2 c. sugar"", ""3/4 c. oleo"", ""1/2 tsp. vanilla"", ""nutmeg""]","[""In large mixing bowl, grate sweet potato as finely as possible."", ""Add milk until mixture is real mushy."", ""Add the eggs (slightly beaten), sugar, oleo (soft), vanilla and nutmeg; mix well."", ""Bake in medium baking dish in a slow oven (325\u00b0 to 350\u00b0) until pudding candies around edge (approximately 1 hour).""]",www.cookbooks.com/Recipe-Details.aspx?id=249038,Gathered,"[""sweet potato"", ""milk"", ""eggs"", ""sugar"", ""oleo"", ""vanilla"", ""nutmeg""]"
499924,Modeling Dough,"[""1 c. flour"", ""1/4 c. salt"", ""2 Tbsp. cream of tartar"", ""1 envelope unsweetened Kool-Aid"", ""1 c. water"", ""1 Tbsp. oil""]","[""Mix first 4 ingredients in a saucepan."", ""Stir in water and oil and heat 3 to 5 minutes until a ball forms in the pan."", ""Remove to a floured surface and knead for one minute."", ""Store in a plastic bag or airtight container in refrigerator.""]",www.cookbooks.com/Recipe-Details.aspx?id=291978,Gathered,"[""flour"", ""salt"", ""cream of tartar"", ""water"", ""oil""]"
499925,Pecan Pie,"[""1 (9-inch) deep dish pie crust"", ""3 eggs"", ""1 1/4 c. Karo syrup (white or dark)"", ""3/4 c. sugar"", ""2 Tbsp. melted butter"", ""1 tsp. vanilla"", ""2 Tbsp. flour"", ""1/4 c. pecans, broken up""]","[""In large bowl, combine all ingredients except pecans. Blend well. Stir in pecans. Pour into pie crust. Bake at 350\u00b0 for 55 minutes to 1 hour or until knife inserted half way between center and edge comes out clean.""]",www.cookbooks.com/Recipe-Details.aspx?id=102589,Gathered,"[""dish pie crust"", ""eggs"", ""syrup"", ""sugar"", ""butter"", ""vanilla"", ""flour"", ""pecans""]"
499926,Nut Roll,"[""1 box plain graham crackers, crushed fine"", ""1 bag marshmallows (large)"", ""1 stick margarine"", ""1 qt. pecan halves"", ""1 oz. milk"", ""1 tsp. vanilla""]","[""On medium heat melt margarine and marshmallows."", ""Remove from heat; add milk and vanilla."", ""Stir in pecans and all of graham cracker crumbs except 1 cup."", ""(May have to use hands to mix.) When mixed well, place on foil on remaining crumbs and roll into the shape of a log roll."", ""Refrigerate."", ""Slice as desired.""]",www.cookbooks.com/Recipe-Details.aspx?id=337706,Gathered,"[""graham crackers"", ""marshmallows"", ""margarine"", ""pecan halves"", ""milk"", ""vanilla""]"
499927,Vegetable Toss-Up,"[""6 c. torn assorted greens"", ""2 c. thinly sliced cauliflowerets"", ""2 c. thinly sliced zucchini"", ""6 cherry tomatoes, halved"", ""1 red onion, sliced and separated into rings"", ""1/3 c. mayonnaise"", ""1/3 c. French dressing"", ""1 Tbsp. lemon juice"", ""1 Tbsp. prepared horseradish"", ""1 tsp. Worcestershire sauce"", ""4 to 6 drops bottled hot pepper sauce"", ""1/2 c. whipped topping, thawed""]","[""In"", ""Season-Serve"", ""container,"", ""layer"", ""the"", ""greens,"", ""the cauliflowerets,"", ""the zucchini, the tomatoes and the onion.\tTo make"", ""the"", ""dressing, in a small mixing bowl, stir together the mayonnaise,"", ""the"", ""French dressing, the lemon juice, the horseradish,"", ""the Worcestershire and the hot pepper sauce.\tFold in the"", ""whipped"", ""topping."", ""Spoon the dressing over the vegetables in\tthe serving container.\tSprinkle with paprika, if desired. Apply"", ""seal"", ""and"", ""refrigerate"", ""for\t4 to 6 hours or overnight. Before"", ""serving,"", ""invert"", ""the container several times to toss. Garnish"", ""with"", ""carrot"", ""curls, if desired."", ""Makes 8 to 10 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=1007000,Gathered,"[""cauliflowerets"", ""zucchini"", ""cherry tomatoes"", ""red onion"", ""mayonnaise"", ""French dressing"", ""lemon juice"", ""horseradish"", ""Worcestershire sauce"", ""pepper sauce"", ""whipped topping""]"
499928,Enchilada Casserole,"[""1 1/2 to 2 lb. ground beef"", ""1 medium onion, chopped"", ""1 Tbsp. chili powder"", ""1 tsp. salt"", ""1/4 tsp. garlic powder"", ""1 large can evaporated milk"", ""1 can green chilies (mild)"", ""1 can cream of mushroom soup"", ""1 can enchilada sauce"", ""1 pkg. corn tortillas"", ""1 1/2 to 2 c. grated cheese""]","[""Brown beef, onion, chili powder, salt and garlic powder. Combine all ingredients except tortilla chips."", ""Break chips in half."", ""In a 9 x 13-inch pan, layer sauce mixture, chips and beef mixture; repeat."", ""Bake at 350\u00b0 for 30 minutes."", ""Sprinkle with cheese until melted.""]",www.cookbooks.com/Recipe-Details.aspx?id=774730,Gathered,"[""ground beef"", ""onion"", ""chili powder"", ""salt"", ""garlic powder"", ""milk"", ""green chilies"", ""cream of mushroom soup"", ""enchilada sauce"", ""corn tortillas"", ""grated cheese""]"
499929,Venison With Sour Cream,"[""2 lb. venison, cut up"", ""1/4 c. fat (Crisco)"", ""1 c. diced celery"", ""1/2 c. chopped onions"", ""1 bay leaf"", ""4 Tbsp. butter or oleo"", ""1 garlic clove, chopped"", ""1 c. diced carrots"", ""2 c. water"", ""1 tsp. salt"", ""4 Tbsp. flour"", ""1 c. sour cream""]","[""In skillet with fat, brown venison and garlic on all sides and arrange in dish."", ""Put vegetables in remaining fat and cook for 2 minutes."", ""Add salt, pepper and water."", ""Pour over meat."", ""Bake in slow oven until meat is tender."", ""Melt butter or oleo in frying pan and add flour."", ""Add water meat was cooked in; boil until thick. Add sour cream and more salt, if needed."", ""Pour over meat and vegetables."", ""Serve with buttered noodles."", ""Bake at 300\u00b0 for 1 hour or until tender.""]",www.cookbooks.com/Recipe-Details.aspx?id=365010,Gathered,"[""venison"", ""celery"", ""onions"", ""bay leaf"", ""butter"", ""garlic"", ""carrots"", ""water"", ""salt"", ""flour"", ""sour cream""]"
499930,Brown Sugar Cookies,"[""2 c. brown sugar"", ""1 c. melted shortening"", ""3 eggs"", ""1 Tbsp. vanilla"", ""1 tsp. soda"", ""1 tsp. baking powder"", ""1/2 c. milk"", ""flour (enough to make batter stiff)""]","[""Mix all ingredients, except flour."", ""Stir in enough flour to make batter stiff and workable."", ""Roll and cut out."", ""Bake at about 400\u00b0 until cookies are slightly browned.""]",www.cookbooks.com/Recipe-Details.aspx?id=850193,Gathered,"[""brown sugar"", ""shortening"", ""eggs"", ""vanilla"", ""soda"", ""baking powder"", ""milk"", ""flour""]"
499931,Apple Salad,"[""3 c. diced apples"", ""1 can pineapple tidbits (save juice)"", ""1 c. red grapes, halved"", ""1/2 c. diced celery"", ""1/2 c. chopped nuts""]","[""Layer ingredients with pineapple on top of apples.""]",www.cookbooks.com/Recipe-Details.aspx?id=21029,Gathered,"[""apples"", ""pineapple"", ""red grapes"", ""celery"", ""nuts""]"
499932,Baked Beans,"[""2 to 3 cans pork and beans"", ""1/4 c. brown sugar"", ""1/4 c. ketchup"", ""4 slices bacon"", ""1 onion""]","[""Mix all together."", ""Bake in 350\u00b0 oven for 1 hour."", ""Serve hot or cold.""]",www.cookbooks.com/Recipe-Details.aspx?id=428205,Gathered,"[""pork"", ""brown sugar"", ""ketchup"", ""bacon"", ""onion""]"
499933,Buckeyes,"[""2 c. creamy peanut butter"", ""1/2 lb. butter"", ""1 1/2 lb. confectioners sugar"", ""12 oz. melted chocolate chips""]","[""Form into balls."", ""Refrigerate until solid."", ""Stick toothpicks into each one and dip in melted chocolate."", ""Refrigerate.""]",www.cookbooks.com/Recipe-Details.aspx?id=708975,Gathered,"[""peanut butter"", ""butter"", ""confectioners sugar"", ""chocolate chips""]"
499934,Baked Macaroni And Cheese,"[""1 (8 oz.) pkg. elbow macaroni"", ""1/4 c. margarine"", ""1/4 c. flour"", ""1 tsp. salt"", ""1/8 tsp. pepper"", ""2 c. milk"", ""2 c. sharp Cheddar cheese, grated""]","[""Bake at 350\u00b0 about 40 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=1059309,Gathered,"[""elbow macaroni"", ""margarine"", ""flour"", ""salt"", ""pepper"", ""milk"", ""Cheddar cheese""]"
499935,Velveeta Salsa Dip,"[""1 lb. Velveeta cheese spread, cubed"", ""1 jar (8 oz.) Pace picante sauce"", ""2 Tbsp. ???""]","[""Stir Velveeta and salsa in saucepan over low heat until Velveeta is melted, then add ???."", ""Serve hot with tortilla chips or vegetable dippers."", ""Makes 3 cups.""]",www.cookbooks.com/Recipe-Details.aspx?id=1017453,Gathered,"[""Velveeta cheese spread"", ""picante sauce""]"
499936,Whole Wheat Bread,"[""1/3 c. powdered milk"", ""3 Tbsp. sugar"", ""3 tsp. salt"", ""1/3 c. shortening"", ""2 c. warm water"", ""6 tsp. dry yeast"", ""1/4 c. warm water"", ""1 tsp. sugar"", ""4 1/2 c. flour (white)"", ""1/3 c. sorghum or molasses"", ""3 c. coarse whole wheat flour""]","[""Mix the yeast with the warm water and a teaspoon sugar."", ""Allow the yeast to dissolve; set aside for 5 to 10 minutes."", ""In large mixing bowl, mix the first 5 ingredients."", ""Add the yeast mixture; mix well."", ""Add sorghum; blend in."", ""Stir in flour to make a stiff dough."", ""Let rise until double its bulk."", ""Make into 2 loaves; place in greased loaf pans."", ""Bake at 400\u00b0 for 25 to 30 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=514879,Gathered,"[""powdered milk"", ""sugar"", ""salt"", ""shortening"", ""water"", ""yeast"", ""warm water"", ""sugar"", ""flour"", ""sorghum"", ""whole wheat flour""]"
499937,Chili Cheese Dip,"[""1 can Hormel chili no beans or with beans"", ""1 box of philadelphia cream cheese-8 oz. (1/3 less fat can be used)"", ""1 Bag shredded cheddar cheese or cubes"", ""1 Bag of Tortilla Chips"", ""1 small can of chilies, cut up and drained (optional)""]","[""Spread the cream cheese in the bottom of a glass pyrex pan. Open can of chili and spread that over the cream cheese and heat in the microwave oven for about 7-8 minutes."", ""After the chili is hot, spread cheddar cheese over and microwave until the cheddar cheese is pretty well melted."", ""Serve with chips."", ""It's a great and easy party dish!""]",www.cookbooks.com/Recipe-Details.aspx?id=124664,Gathered,"[""Hormel chili no beans"", ""philadelphia cream"", ""cheddar cheese"", ""Tortilla Chips"", ""chilies""]"
499938,Soft Pretzels,"[""1 pkg. active dry yeast"", ""1 1/3 c. warm water (105~ to 115~)"", ""1 Tbsp. sugar"", ""1/2 tsp. salt"", ""3 1/2 to 4 c. unsifted all-purpose flour"", ""1 egg"", ""1 Tbsp. water"", ""2 Tbsp. coarse salt""]","[""Preheat oven to 425\u00b0."", ""Grease 2 large baking sheets."", ""In large bowl, sprinkle yeast over warm water; stir with rubber spatula until blended and dissolved."", ""Make sure stays warm."", ""Use a wooden spoon and stir in sugar, salt and 3 1/2 cups flour until a soft and slightly sticky dough forms."", ""Put dough on well-floured board and knead 5 to 7 minutes, adding 1/2 cup flour."", ""Cut dough in half, then into sixths."", ""Make shapes or roll into 15-inch ropes for traditional pretzels."", ""In small bowl, mix egg and water; brush on pretzels and sprinkle with salt."", ""Bake 15 to 20 minutes or until golden brown.""]",www.cookbooks.com/Recipe-Details.aspx?id=390306,Gathered,"[""active dry yeast"", ""warm water"", ""sugar"", ""salt"", ""flour"", ""egg"", ""water"", ""coarse salt""]"
499939,Cheese Wafers,"[""2 c. grated (1/2 extra sharp and 1/2 sharp)"", ""1/2 c. butter or margarine"", ""1 c. flour"", ""3/4 c. chopped pecans"", ""1/2 tsp. salt"", ""1/8 tsp. red pepper""]","[""Have butter and cheese at room temperature."", ""Cream together and fold in dry ingredients."", ""Mix."", ""Divide into 3 rolls and refrigerate overnight."", ""Slice thin and bake at 325\u00b0 for 12 to 15 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=1083955,Gathered,"[""butter"", ""flour"", ""pecans"", ""salt"", ""red pepper""]"
499940,Delicious Fried Chicken,"[""1 (2 or 3 lb.) frying chicken, cut up"", ""1 qt. buttermilk"", ""3 c. self-rising flour"", ""1 qt. Wesson oil or your choice""]","[""Take cut-up chicken and put in large bowl."", ""Pour buttermilk over chicken."", ""Let set for 3 or 4 hours in refrigerator."", ""Drain off buttermilk; salt and pepper to taste."", ""Take chicken and roll in flour.""]",www.cookbooks.com/Recipe-Details.aspx?id=750234,Gathered,"[""chicken"", ""buttermilk"", ""flour"", ""Wesson oil""]"
499941,Caraway Bread,"[""1/4 c. butter"", ""3/4 c. sugar"", ""1 egg"", ""1 2/3 c. flour"", ""1 Tbsp. baking powder"", ""3/4 c. milk"", ""1 Tbsp. caraway seed"", ""3/4 tsp. vanilla"", ""1/4 tsp. salt""]","[""Cream butter and add sugar gradually."", ""Then add egg."", ""Mix and sift flour and baking powder and add alternately with milk to first mixture."", ""Add caraway seed, vanilla and salt."", ""Mix well. Put into prepared pan and sprinkle with extra caraway seed and sugar."", ""Bake at 350\u00b0"", ""for 35 minutes."", ""Serve hot with butter.""]",www.cookbooks.com/Recipe-Details.aspx?id=177583,Gathered,"[""butter"", ""sugar"", ""egg"", ""flour"", ""baking powder"", ""milk"", ""caraway seed"", ""vanilla"", ""salt""]"
499942,Fabulous Potatoes,"[""2 lb. frozen hash brown potatoes"", ""1/2 c. butter, melted"", ""1 tsp. salt"", ""2 c. Cheddar cheese, grated"", ""1/2 c. onion, chopped"", ""2 c. sour cream"", ""1 can cream of chicken or celery soup""]","[""Mix all ingredients together."", ""Place in a buttered casserole and bake at 350\u00b0 for 45 minutes."", ""Serves 12.""]",www.cookbooks.com/Recipe-Details.aspx?id=641805,Gathered,"[""frozen hash brown potatoes"", ""butter"", ""salt"", ""Cheddar cheese"", ""onion"", ""sour cream"", ""cream of chicken""]"
